latitude,longitude,facility_name,source_facility_type,odhf_facility_type,provider,city,province
48.40058036,-89.25885787,Thunder Bay District Health Unit,Aids Bureau,Ambulatory Health Care Services,Province of Ontario,Thunder Bay,Ontario
48.47250127,-81.32867053,Porcupine Health Unit,Aids Bureau,Ambulatory Health Care Services,Province of Ontario,Timmins,Ontario
49.76778594,-94.4899852,Northwestern Health Unit,Aids Bureau,Ambulatory Health Care Services,Province of Ontario,Kenora,Ontario
52.320486,-106.580685,Warman Mennonite Special Care Home,Assisted Living,Nursing And Residential Care Facilities,Saskatchewan Health Authorities,Warman,Saskatchewan
43.6580743,-79.3905974,University Health Network - Princess Margaret Hospital,Cancer Treatment Center,Hospitals,Public Health Agency of Canada,Toronto,Ontario
43.720661,-79.378057,Sunnybrook Health Sciences Centre - Bayview Campus,Cancer Treatment Center,Hospitals,Public Health Agency of Canada,Toronto,Ontario
43.9066084,-78.8703454,R. S. Mclaughlin Durham Regional Cancer Centre,Cancer Treatment Center,Hospitals,Public Health Agency of Canada,Oshawa,Ontario
46.255358,-63.100222,Pei Cancer Treatment Centre,Cancer Treatment Center,Hospitals,Province of Prince Edward Island,Charlottetown,Prince Edward Island
49.037872,-122.312854,Abbotsford Regional Hospital And Cancer Centre,Cancer Treatment Center,Hospitals,Public Health Agency of Canada,Abbotsford,British Columbia
51.063131,-114.133258,Tom Baker Cancer Centre,Cancer Treatment Center,Hospitals,Public Health Agency of Canada,Calgary,Alberta
53.5182625,-113.5310786,Cross Cancer Institute,Cancer Treatment Center,Hospitals,Public Health Agency of Canada,Edmonton,Alberta
45.3941611,-75.7206815,The University Of Ottawa Heart Institute,Cardiology,Hospitals,Public Health Agency of Canada,Ottawa,Ontario
53.520191,-113.522727,Mazankowski Alberta Heart Institute,Cardiology,Hospitals,Public Health Agency of Canada,Edmonton,Alberta
45.493517,-75.676739,Hôpital De Jour Gériatrique,Hospital,Hospitals,Municipality of Gatineau,Gatineau,Quebec
52.759878,-108.272761,Primary Health Centre,"Children Services, Pediatrics, Nutrition",Ambulatory Health Care Services,Saskatchewan Health Authorities,North Battleford,Saskatchewan
42.77931495,-81.19813428,"Central Chc, St Thomas",Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Saint Thomas,Ontario
42.90410417,-78.97151339,Bridges Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Fort Erie,Ontario
42.98556287,-79.22488318,Le Center De Santé Communautaire Du Hamilton-Wentworth-Niagara Inc.,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Welland,Ontario
43.25759679,-79.8649483,Hamilton Urban Core Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.4503835,-80.48660672,Kitchener Downtown Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
43.63785208,-79.48844552,Regent Park Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Toronto,Ontario
43.66630519,-79.31630836,East End Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Toronto,Ontario
43.67068498,-79.45483721,Davenport Perth Neighbourhood Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Toronto,Ontario
43.70972309,-79.39930509,Stonegate Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Toronto,Ontario
43.70983,-79.33261657,Flemingdon Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Toronto,Ontario
43.80929512,-79.22088655,Taibu Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Toronto,Ontario
43.84185373,-79.03228419,Carea Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Ajax,Ontario
43.95637569,-78.31652407,Port Hope Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Port Hope,Ontario
44.1603606,-77.3979771,Belleville And Quinte West Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Belleville,Ontario
44.390288,-79.69138875,Barrie Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Barrie,Ontario
44.46854579,-80.07588988,The South Georgian Bay Community Health Centers,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Wasaga Beach,Ontario
44.7346478,-79.8711022,Center De Santé Communautaire Chigamik Chc,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Midland,Ontario
44.90671455,-76.0293137,North Lanark County Community Health Center Inc.,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Lanark,Ontario
44.91435266,-75.84199934,Rideau Community Health Services,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Merrickville,Ontario
45.02104953,-74.73000038,Seaway Valley Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Cornwall,Ontario
45.02919983,-74.73159929,Le Center De Sante Communautaire De L'Estrie Ontario,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Cornwall,Ontario
45.41356995,-75.70634624,Somerset West Community Health Center - Yet Keen Seniors,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Ottawa,Ontario
46.49377068,-80.99830178,Center De Santé Communautaire De Sudbury,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Sudbury,Ontario
48.47551847,-81.33909213,Misiway Milopemahtesewin Community Health Center,Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Timmins,Ontario
49.41487164,-82.41931451,Csc De Kapuskasing Et Région (Css),Children's Treatment Center,Ambulatory Health Care Services,Province of Ontario,Kapuskasing,Ontario
42.9554185,-81.2252718,Parkwood Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,London,Ontario
42.9798733,-79.2485612,Niagara Health System - Welland Hospital Site,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Welland,Ontario
43.1430052,-80.7514738,Woodstock Private Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Woodstock,Ontario
43.2045736,-80.3870839,Brant Community Healthcare System - Willett Hospital Site,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Paris,Ontario
43.238389,-79.917184,Hamilton Health Sciences - Chedoke Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Hamilton,Ontario
43.4255623,-80.4130265,Grand River Hospital - Freeport Site,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Kitchener,Ontario
43.549994,-80.272024,St. Joseph's Health Centre - Guelph,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Guelph,Ontario
43.6641822,-79.4811296,Runnymede Healthcare Centre,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Toronto,Ontario
43.6658334,-79.355147,Bridgepoint Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Toronto,Ontario
43.670326,-79.3832017,The Salvation Army Toronto Grace Health Centre,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Toronto,Ontario
43.708582,-79.343706,St. Joseph's Infirmary,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Toronto,Ontario
43.7122051,-79.2850295,Providence Healthcare,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Toronto,Ontario
43.7305734,-79.433654,Baycrest Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Toronto,Ontario
43.920509,-80.072243,Headwaters Health Care Centre - Headwaters Shelburne,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Shelburne,Ontario
44.2237359,-76.5062064,Providence Care (Corporate Office) - St. Mary's Of The Lake Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Kingston,Ontario
44.7693002,-79.9294473,Penetanguishene General Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Penetanguishene,Ontario
44.774881,-79.929456,Hôpitall Privé Beechwood Private Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Penetanguishene,Ontario
45.413491,-75.708815,Bruyère - Hôpital Saint-Vincent Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Ottawa,Ontario
45.492871,-73.633826,Jewish Eldercare Centre,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Montréal,Quebec
47.576217,-52.695163,The Dr. Leonard A. Miller Centre,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,St Johns,Newfoundland and Labrador
47.84117,-83.414963,Chapleau General Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Chapleau,Ontario
48.438058,-89.222677,St. Joseph’S Care Group — St. Joseph’S Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Thunder Bay,Ontario
48.754155,-91.597609,Atikokan General Hospital,Chronic Care,Hospitals,Public Health Agency of Canada,Atikokan,Ontario
49.0384349,-122.3117414,Menno Extended Care Hospital,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Abbotsford,British Columbia
49.212827,-84.774059,Hornepayne Community Hospital,Chronic Care,Hospitals,Public Health Agency of Canada,Hornepayne,Ontario
49.868759,-97.119886,Riverview Health Centre,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Winnipeg,Manitoba
49.8779998,-97.2355202,Deer Lodge Centre Inc.,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Winnipeg,Manitoba
51.6740012,-105.4556517,Watrous District Health Complex,Chronic Care,Hospitals,Public Health Agency of Canada,Watrous,Saskatchewan
51.808982,-103.153413,Invermay Health Centre,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Invermay,Saskatchewan
53.5072809,-113.477577,The Good Samaritan Society — Dr. Gerald Zetter Care Centre,Chronic Care,Nursing And Residential Care Facilities,Public Health Agency of Canada,Edmonton,Alberta
46.06272148,-64.80639211,Riverview After Hours Clinic (Shoppers),Clinic,Ambulatory Health Care Services,City of Moncton,Riverview,New Brunswick
46.06375882,-64.80177853,Coverdale Medical Clinic (Jean Coutu),Clinic,Ambulatory Health Care Services,City of Moncton,Riverview,New Brunswick
46.08895845,-64.77899273,Salvus Clinic,Clinic,Ambulatory Health Care Services,City of Moncton,Moncton,New Brunswick
46.09191788,-64.74224329,Clinique Dépannage Du Marais,Clinic,Ambulatory Health Care Services,City of Moncton,Dieppe,New Brunswick
46.0933351,-64.76805404,Main Street Family Medical Clinic,Clinic,Ambulatory Health Care Services,City of Moncton,Moncton,New Brunswick
46.09491782,-64.75268686,Clinique Après Heures Champlain,Clinic,Ambulatory Health Care Services,City of Moncton,Dieppe,New Brunswick
46.09811134,-64.78709767,Dr. Georges-L.-Dumont University Hospital Centre,Clinic,Ambulatory Health Care Services,City of Moncton,Moncton,New Brunswick
46.10570012,-64.82300426,Clinique Dr. Louis Bourque,Clinic,Ambulatory Health Care Services,City of Moncton,Moncton,New Brunswick
46.11740961,-64.83905474,Moncton North After Hours Medical Clinic,Clinic,Ambulatory Health Care Services,City of Moncton,Moncton,New Brunswick
46.11822736,-64.83237857,Trinity Medical Clinic,Clinic,Ambulatory Health Care Services,City of Moncton,Moncton,New Brunswick
46.12161186,-64.84612536,Mountain Road After Hours Clinic,Clinic,Ambulatory Health Care Services,City of Moncton,Moncton,New Brunswick
46.12260854,-64.77061758,Clinique Providence,Clinic,Ambulatory Health Care Services,City of Moncton,Moncton,New Brunswick
49.178136,-101.790189,The Tony Day Family Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Carnduff,Saskatchewan
49.209032,-108.386761,Border Health Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Climax,Saskatchewan
49.392022,-105.633684,Willow Bunch Primary Health Care Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Willow Bunch,Saskatchewan
49.631729,-105.9941,Red Coat Primary Health Care Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Assiniboia,Saskatchewan
49.662066,-103.854029,Weyburn Primary Health Care Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Weyburn,Saskatchewan
49.746771,-107.494359,Ponteix Health Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Ponteix,Saskatchewan
49.904434,-107.301305,Vanguard Health Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Vanguard,Saskatchewan
50.112005,-106.962552,Hodgeville Health Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Hodgeville,Saskatchewan
50.373996,-102.584409,Broadview Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Broadview,Saskatchewan
50.403868,-104.620872,South End Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.412264,-102.934048,Grenfell Health Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Grenfell,Saskatchewan
50.446022,-104.573241,Park Plaza Medical Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.455291,-104.638929,Meadow Primary Health Care Centre,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.4554,-104.625605,Maximily Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
50.459299,-104.602236,Warehouse District Medical Clinic,Clinic,Ambulatory Health Care Services,Saskatchewan Health Authorities,Regina,Saskatchewan
